sowing,anthesis,matur,harv,crop,yield,biomass,roots,LAImax,Nfertil,irrig,N-uptake,Nagb,ETcG,ETaG,TraG,PerG,SWCS1,SWCS2,SWCA1,SWCA2,SWCM1,SWCM2,soilN1,soilN2,Nmin1,Nmin2,NleaG,TRRel,Reduk,DryD1,DryD2,Nresid,
1991276,157,214,1992220,WW,5784.7,10389.1,1065.6,2.0874,n,0,155.18,148.8,405.40000000000003,337.2000000000001,164.47999999999993,181.90299999999996,0.0,62.964474642452615,3.9900229131721945,108.47253802415182,0.0,3.7527867475919825,5345.113511467001,5805.858731105133,22.35727237935456,96.17858654939187,4.812999999999997,0.9649354838709677,1,49,5,13.2
1992280,153,218,1993228,WW,7097.6,13926.8,1703.9,3.481699999999999,n,0,181.05,168.5,478.7000000000002,413.1000000000001,223.93000000000006,86.04100000000001,0.0,38.75439546044651,3.317749938343015,92.84984900121974,3.9786375999792374,5.181698742687687,5358.541812219672,5809.130948385164,20.94126410027039,83.7054435869929,0.5320000000000003,0.9652698412698424,1,49,9,15.3
1993278,156,203,1994217,WW,4228.8,9498.1,1381.8,2.7734,n,0,146.77,137.3,417.0000000000001,344.7,179.38,160.12100000000007,4.3858679344588865,61.515561293467606,15.597149089373422,127.81896453997588,7.0311003160745456,6.700989438523875,5357.96360321517,5814.524490495103,25.63859556616435,95.53483462998152,7.570999999999997,0.8935081967213118,1,13,14,12.7
1994278,160,212,1995225,WW,5673,11039.9,1361.3,2.7960000000000003,n,0,145.97,136.7,365.0000000000001,341.8999999999998,161.14999999999998,273.7689999999999,22.79227980291707,110.82480602070149,54.22513544624845,200.15565560390647,0.9501907197872083,82.83857020311625,5327.528056081457,5798.887536878094,19.599541353798447,105.74218651314328,30.38299999999999,0.9501916932907349,1,15,11,12.4
1995277,165,234,1996246,WW,7877.1,16346.4,2326.1,4.9902,n,0,166.49,150.4,404.20000000000005,421.4,243.6099999999999,197.796,31.07106306071159,128.40159431576865,41.937394234082454,157.3011342681882,47.68276298243229,112.55346329328292,5340.4597107196,5803.4887203026765,24.038171562601836,101.91656459495375,10.837,0.9951343283582089,1,30,3,13.9
1996277,165,226,1997233,WW,7499.3,14757.6,1888.6,3.9375,0,0,177.28,162.9,386.70000000000005,372.69999999999993,196.75,250.48700000000002,15.265882242334454,91.2912714781018,18.16761141313425,128.87161020343163,18.534787533921634,139.29817003927252,5340.036649898706,5812.507338744939,22.55333069081796,109.81391482507999,23.665,0.999938080495356,1,16,3,14.8
1997280,154,213,1998222,WW,6902.1,13406.7,1622.6,3.3324,n,0,189.92000000000002,178.1,424.5999999999999,380.4999999999999,199.6499999999999,80.04000000000003,0.0,68.83937807448234,3.5432843668621206,102.27601600077598,37.24949806705648,50.35261080766293,5392.043673658676,5851.487471694834,60.690457999188766,133.00236567287993,0.4360000000000003,0.9932142857142856,1,18,7,16.1
1998292,161,219,1999234,WW,7417.7,15075.8,2038.6,4.361,n,0,213.74,197.9,416.29999999999984,411.9000000000001,227.15,169.04099999999988,9.18593377640845,91.15461202572757,35.25847121337407,141.7410581276304,24.02451697562303,87.59558801386021,5365.792671882077,5853.137938823687,32.22643351024887,134.6508509646463,8.204000000000002,0.9923376623376626,1,49,7,18.1
1999278,151,219,2000222,WW,7860.5,15608.3,2032.9,4.2714,n,0,212.76,197,463.29999999999984,434.39999999999986,247.92000000000007,262.09800000000007,8.530845219510224,85.52424968284063,31.383234735763377,118.05595524243608,49.37846631323165,98.63242072856518,5360.354860144072,5826.250322421288,22.83974086628789,102.50025181910173,20.68800000000001,0.9517096774193547,1,13,n,17.9
2000279,158,217,2001229,WW,6878.8,13815.2,1781.8,3.6563000000000003,n,0,196.49,183.1,397.0000000000003,376.19999999999993,191.95,102.50800000000007,0.0,65.4100475284385,14.185763999050492,120.12807296163625,45.616954906359254,118.00174569475479,5364.416430352315,5841.693101379923,33.0309685028783,123.54283709386984,0.8280000000000004,0.9127129337539434,1,11,6,16.7
2001278,154,211,2002215,WW,7329.7,14614.8,1882.8,3.9156999999999997,n,0,207.91,193.6,407.79999999999984,397.3999999999999,231.78000000000003,149.21400000000006,26.182051195363627,103.94434742633186,6.294157279092057,117.97909626967366,41.12677930748134,56.15211508428078,5372.4333038818695,5847.411742251972,37.38816979001122,125.88681212664578,4.743999999999994,0.9927722772277228,1,16,1,17.6
2003274,161,218,2004239,WW,6147.9,12742.8,1713.4,3.54,n,0,86.67,79,398.3,382.5,195.96000000000006,135.713,0.0,44.609366397633494,19.075795284223915,129.65901881057482,25.966877971712883,38.35853799436824,5324.217574421734,5779.750448291929,22.36031877899689,90.50935465094032,2.7029999999999976,0.9987311178247734,0.9720543806646521,21,10,7.2
2004274,164,215,2005231,WW,6622.1,14095.9,2043.7,4.289199999999999,n,0,199.1,183.3,396.6000000000001,395.1,223.04,166.18699999999995,17.217813330463034,74.96844233323951,28.688415281010112,133.84114692374644,49.01684210362438,138.16105040969597,5355.4609740171045,5833.8604645281985,25.390932995014563,118.57940036590576,11.148,0.8942283950617278,1,20,5,16.9
2005268,167,209,2006246,WW,5461,14464.1,2713.7,5.954700000000001,n,0,155.29000000000002,136.1,418.4000000000001,412.6000000000001,259.69999999999993,220.07600000000005,0.0,70.57553552374566,16.026005629499814,134.97952146048223,47.8103489629408,133.2482072377524,5366.040836926031,5831.372690640454,26.786703185039393,106.54489870321363,16.807000000000006,0.8720348837209296,1,31,5,13.2
2006269,145,200,2007246,WW,6144.9,13021.7,1843.2,3.846,n,0,90.17,81.8,451.6000000000002,391.4,225.98,147.857,0.0,79.3313825273847,5.380559737387047,99.8411915670737,46.63442111769343,130.5722105258696,5311.982903798464,5779.058291218648,31.380802753290244,114.07367722155975,3.556999999999997,0.9588338192419825,0.9555685131195362,31,18,7.6
2007274,154,210,2008246,WW,6067.1,11877.2,1459,2.9593,n,0,84.08,77,407.40000000000026,372.9000000000002,187.05000000000007,159.059,41.47425493511568,113.90189908860931,23.291022521771186,137.34610538993337,42.937836936390894,83.19156234835395,5312.383651294369,5773.804903297812,33.797238730150085,109.28460784377964,7.064999999999998,1,0.9682544378698219,12,23,7
